        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X E Cov        Y E Cov 
    -1.4435270      0.1441183     -1.2735732      0.1688645     -0.1313468      0.4787412      2.4861433      2.2000955 
    -1.4435270      0.1441183     -1.2735732     -2.1346639     -0.9254448     -0.2757059      2.5930933      2.1297009 
    -1.4435270      0.1441183     -1.2735732     -0.5494854      0.3916773     -0.7968868      2.6543715      2.0957131 
    -1.4435270      0.1441183     -1.2735732      1.6328383      0.0960039     -1.9112228      2.7818486      2.0362165 
    -1.4435270      0.1441183     -1.2735732     -0.8381415      1.6797371      0.5187264      2.5157965      2.1789604 
    -1.4435270      0.1441183     -1.2735732      0.7139483     -0.4148903      0.7066644      2.4512410      2.2268178 
    -1.4435270      0.1441183     -1.2735732      0.5703884      2.4781987      1.2686047      2.4400431      2.2358511 
    -1.4435270      0.1441183     -1.2735732      0.0867575     -0.3487842     -0.8884900      2.6535340      2.0961513 
    -1.4435270      0.1441183     -1.2735732      0.0380655     -1.0856448      0.9423098      2.4208488      2.2518949 
    -1.4435270      0.1441183     -1.2735732     -1.2834847     -0.5324218      0.9842130      2.4387508      2.2369088 
    -1.4435270      0.1441183     -1.2735732      0.0650910      1.2991404     -1.0715005      2.6883829      2.0784840 
    -1.4435270      0.1441183     -1.2735732      0.0717370     -1.3309081      1.0621692      2.4030517      2.2674393 
    -1.4435270      0.1441183     -1.2735732      0.1745639      3.1821597     -0.3928474      2.6187229      2.1149941 
    -1.4435270      0.1441183     -1.2735732     -0.1105937      0.6583611      1.5454134      2.3914955      2.2778978 
    -1.4435270      0.1441183     -1.2735732      0.1412339      0.5602352      1.2125177      2.4199300      2.2526813 
    -1.4435270      0.1441183     -1.2735732      0.7943790     -0.1439475      2.9027083      2.2500060      2.4351871 
    -1.4435270      0.1441183     -1.2735732      0.9230881     -0.8843058     -2.4296483      2.8780800      1.9991562 
    -1.4435270      0.1441183     -1.2735732      1.1520734     -0.6435980     -1.5388740      2.7309746      2.0583599 
    -1.4435270      0.1441183     -1.2735732     -0.2348030     -0.0356129      2.1660466      2.3225177      2.3470897 
    -1.4435270      0.1441183     -1.2735732     -1.3625494      0.8608131      1.6589612      2.3948406      2.2748400 
    -1.4435270      0.1441183     -1.2735732     -0.1481382      0.2978356     -0.5584495      2.6182022      2.1152856 
    -1.4435270      0.1441183     -1.2735732      0.4250343      0.0260105     -1.6112315      2.7534571      2.0483338 
    -1.4435270      0.1441183     -1.2735732      1.9409657     -1.2394492      0.3307380      2.4677428      2.2139214 
    -1.4435270      0.1441183     -1.2735732      0.1906322      1.5465096      0.5832190      2.4976848      2.1917067 
    -1.4435270      0.1441183     -1.2735732      0.4798047      1.1651347      1.2347730      2.4244396      2.2488381 
    -1.4435270      0.1441183     -1.2735732      0.4435985     -0.7013654     -0.6233853      2.6104742      2.1196470 
    -1.4435270      0.1441183     -1.2735732     -1.4031887     -0.2090938      1.0349707      2.4398123      2.2360398 
    -1.4435270      0.1441183     -1.2735732      0.6454351      1.2318827     -1.0001307      2.6720749      2.0866099 
    -1.4435270      0.1441183     -1.2735732      1.2154587     -0.0717254     -0.1481820      2.5485484      2.1571246 
    -1.4435270      0.1441183     -1.2735732      0.1485808      0.9183272     -1.5974178      2.7569339      2.0468180 
    -1.4435270      0.1441183     -1.2735732      0.8503991      0.1536375      0.1482591      2.5205072      2.1757259 
    -1.4435270      0.1441183     -1.2735732      0.5637547      2.0569302      1.0282174      2.4567888      2.2224279 
    -1.4435270      0.1441183     -1.2735732     -0.2511046     -0.6176727      0.7563798      2.4520401      2.2261820 
    -1.4435270      0.1441183     -1.2735732     -0.6505808      1.0344066     -0.4143233      2.6124202      2.1185426 
    -1.4435270      0.1441183     -1.2735732      0.4185372     -0.4163319     -2.8258779      2.9528349      1.9740287 
    -1.4435270      0.1441183     -1.2735732     -0.8805144      0.8173558      1.0344576      2.4510758      2.2269494 
    -1.4435270      0.1441183     -1.2735732     -1.3432902      0.6275275     -0.2617543      2.5978087      2.1269392 
     0.0824593     -0.6142054     -1.3252888     -0.2697468      1.7401177      0.7428748      2.8832265      2.5432837 
     0.0824593     -0.6142054     -1.3252888      0.3122645      1.0707520     -0.0940861      2.9775532      2.4804088 
     0.0824593     -0.6142054     -1.3252888     -0.7626383      0.9556161      1.1556141      2.8240926      2.5887818 
     0.0824593     -0.6142054     -1.3252888     -1.2403553      1.3051345      2.1248312      2.7258475      2.6776124 
     0.0824593     -0.6142054     -1.3252888      0.4650196      0.4329045      1.4884300      2.7601425      2.6444791 
     0.0824593     -0.6142054     -1.3252888     -0.0570234     -0.4124871      0.2012705      2.9177375      2.5190141 
     0.0824593     -0.6142054     -1.3252888     -0.9483128     -1.1361858      0.5735687      2.8622591      2.5588207 
     0.0824593     -0.6142054     -1.3252888     -0.7276903     -0.5385989     -0.5658896      3.0444951      2.4417249 
     0.0824593     -0.6142054     -1.3252888     -0.4538511      0.5040608     -1.0181424      3.1247733      2.4006378 
     0.0824593     -0.6142054     -1.3252888      0.5075865      0.9643706     -2.6888306      3.4182800      2.2861683 
     0.0824593     -0.6142054     -1.3252888     -0.4353617      0.3708653     -1.0213981      3.1241824      2.4009215 
     0.0824593     -0.6142054     -1.3252888     -0.1549746      1.0584077     -1.8669112      3.2699060      2.3380998 
     0.0824593     -0.6142054     -1.3252888     -1.4835649      0.3714950     -0.7886224      3.1009019      2.4123089 
     0.0824593     -0.6142054     -1.3252888     -0.1186653     -0.3797580      3.0564587      2.5786335      2.8541988 
     0.0824593     -0.6142054     -1.3252888      0.6131484      1.3089935      2.0364415      2.7169690      2.6866061 
     0.0824593     -0.6142054     -1.3252888     -0.5060998     -0.2681431      1.5545776      2.7472164      2.6566774 
     0.0824593     -0.6142054     -1.3252888     -0.0708575      0.4169852     -0.2606735      2.9984902      2.4678316 
     0.0824593     -0.6142054     -1.3252888      1.6988659     -1.3155329      1.4944459      2.7038728      2.7002046 
     0.0824593     -0.6142054     -1.3252888      0.0808478     -0.9884230     -1.4179509      3.1799818      2.3752425 
     0.0824593     -0.6142054     -1.3252888      0.1111379      0.0866533      1.5665786      2.7471272      2.6567629 
     0.0824593     -0.6142054     -1.3252888      0.2907973     -0.0877765     -0.7423335      3.0633048      2.4316146 
     0.0824593     -0.6142054     -1.3252888     -1.3736164     -0.3149914      0.0516799      2.9590897      2.4918881 
     0.0824593     -0.6142054     -1.3252888     -1.3564792     -0.3101441      2.2935804      2.6708318      2.7363885 
     0.0824593     -0.6142054     -1.3252888      0.2374060     -0.0175563      1.4066434      2.7623880      2.6423944 
     0.0824593     -0.6142054     -1.3252888     -1.8420513     -1.0042891     -2.4335098      3.4289922      2.2828006 
     0.0824593     -0.6142054     -1.3252888      1.7722715     -1.2412327     -0.3063707      2.9562221      2.4937049 
     0.0824593     -0.6142054     -1.3252888      0.4002092      0.0464716      1.0061690      2.8113514      2.5993014 
     0.0824593     -0.6142054     -1.3252888      0.3311030      0.1533182     -1.7908551      3.2487265      2.3464174 
     0.0824593     -0.6142054     -1.3252888      0.4644497      1.3244043      0.1911994      2.9396723      2.5043734 
     0.0824593     -0.6142054     -1.3252888     -0.4172209     -0.0694020      1.0495187      2.8130153      2.5979122 
     0.0824593     -0.6142054     -1.3252888     -0.1667615      1.0145148     -1.4071743      3.1887460      2.3714030 
     0.0824593     -0.6142054     -1.3252888     -0.0239310      0.1047182      0.9012538      2.8309253      2.5832505 
     0.0824593     -0.6142054     -1.3252888     -1.8144229      0.3981047      0.9430387      2.8523645      2.5663737 
     0.0824593     -0.6142054     -1.3252888      1.2201245     -0.6383207      0.5625904      2.8459586      2.5713419 
     0.0824593     -0.6142054     -1.3252888     -0.7814302     -0.9597891     -1.2299996      3.1588906      2.3846923 
     0.0824593     -0.6142054     -1.3252888     -0.3810850     -0.3567030      0.2033539      2.9226531      2.5156820 
     0.0824593     -0.6142054     -1.3252888      0.3492262      0.2325133      1.5052410      2.7550122      2.6492799 
     0.0824593     -0.6142054     -1.3252888     -1.3860063     -1.3994367      1.1188753      2.7864028      2.6207092 
     0.0824593     -0.6142054     -1.3252888      1.0007892     -0.9560077     -0.7205934      3.0397986      2.4442986 
     0.0824593     -0.6142054     -1.3252888      2.1481327     -2.0398905      0.3566910      2.8332730      2.5813673 
     0.0824593     -0.6142054     -1.3252888      0.6280798     -1.3061441      1.0890727      2.7678662      2.6373502 
     0.0824593     -0.6142054     -1.3252888     -0.9492429      1.1160621      0.7924408      2.8743783      2.5497643 
     0.0824593     -0.6142054     -1.3252888     -0.9252801     -1.0343318      1.8913195      2.6931368      2.7116590 
     0.0824593     -0.6142054     -1.3252888      1.0770867     -0.2668660     -2.4660094      3.3729067      2.3009651 
     0.0824593     -0.6142054     -1.3252888      0.5726008     -0.1281972     -0.1539887      2.9663681      2.4873183 
     0.0824593     -0.6142054     -1.3252888     -0.1060482      0.0393042      1.5990002      2.7446134      2.6591755 
     0.0824593     -0.6142054     -1.3252888     -0.8126422     -0.1986591      0.0425682      2.9546154      2.4947268 
     0.0824593     -0.6142054     -1.3252888     -0.1583439      0.7024726      1.0206828      2.8290223      2.5847835 
     0.0824593     -0.6142054     -1.3252888     -0.4936591      0.9723109     -0.0805953      2.9847065      2.4760602 
     0.0824593     -0.6142054     -1.3252888      0.7137471      1.1765634      1.2869285      2.7964987      2.6119134 
     0.0824593     -0.6142054     -1.3252888     -1.9109272      0.3325995      0.4189255      2.9228988      2.5155162 
     0.0824593     -0.6142054     -1.3252888     -1.1665296      0.7265901      0.7027454      2.8818500      2.5442848 
     0.0824593     -0.6142054     -1.3252888      0.3063018      0.8695428     -0.0904087      2.9744479      2.4823135 
     0.0824593     -0.6142054     -1.3252888     -0.5088718      0.5297325     -0.5398119      3.0485104      2.4395402 
     0.0824593     -0.6142054     -1.3252888      1.4038577     -0.0653253     -1.6644592      3.2072521      2.3634585 
     0.0824593     -0.6142054     -1.3252888      0.3586259      1.0264729      2.2337828      2.6923999      2.7124557 
     0.0824593     -0.6142054     -1.3252888     -0.5620077     -0.0552670      1.9296960      2.7092349      2.6945880 
     0.0824593     -0.6142054     -1.3252888     -0.3442291     -0.7575190      0.8444031      2.8246794      2.5883038 
     0.0824593     -0.6142054     -1.3252888      0.1137190      1.4886467      0.1404081      2.9531420      2.4956665 
     0.0824593     -0.6142054     -1.3252888      0.7134628     -0.6447950      1.7779997      2.6984309      2.7059754 
     0.0824593     -0.6142054     -1.3252888     -0.4908332     -0.6165948     -1.8006490      3.2652196      2.3399187 
     0.0824593     -0.6142054     -1.3252888     -0.2753271     -1.3112791     -0.8719346      3.0823132      2.4217080 
     0.0824593     -0.6142054     -1.3252888     -1.7535122     -0.9951136      0.4461683      2.8941507      2.5354312 
     0.0824593     -0.6142054     -1.3252888      0.1688645     -0.1313468      0.4787412      2.8804349      2.5453166 
     0.0824593     -0.6142054     -1.3252888     -2.1346639     -0.9254448     -0.2757059      3.0127836      2.4595020 
     0.0824593     -0.6142054     -1.3252888     -0.5494854      0.3916773     -0.7968868      3.0888171      2.4183876 
     0.0824593     -0.6142054     -1.3252888      1.6328383      0.0960039     -1.9112228      3.2499902      2.3459140 
     0.0824593     -0.6142054     -1.3252888     -0.8381415      1.6797371      0.5187264      2.9172556      2.5193425 
     0.0824593     -0.6142054     -1.3252888      0.7139483     -0.4148903      0.7066644      2.8372145      2.5782254 
     0.0824593     -0.6142054     -1.3252888      0.5703884      2.4781987      1.2686047      2.8244429      2.5884964 
     0.0824593     -0.6142054     -1.3252888      0.0867575     -0.3487842     -0.8884900      3.0883596      2.4186200 
     0.0824593     -0.6142054     -1.3252888      0.0380655     -1.0856448      0.9423098      2.7996521      2.6092035 
