        PosP R         PosP T         PosP N         VelP R         VelP T         VelP N        X S Cov        Y S Cov 
     0.0920253     -2.0437458     -0.8483718     -0.7144279      0.2609359      1.7597763      2.6174808      2.7990879 
     0.0920253     -2.0437458     -0.8483718      0.7336281     -0.7238736     -0.9524260      2.9917466      2.4629503 
     0.0920253     -2.0437458     -0.8483718     -0.3774333      0.1788057     -1.3641180      3.0749895      2.4158774 
     0.0920253     -2.0437458     -0.8483718      0.0764847     -0.7311128      0.0922180      2.8194355      2.5858631 
     0.0920253     -2.0437458     -0.8483718      0.1277367     -0.6869018      0.3085786      2.7861819      2.6147294 
     0.0920253     -2.0437458     -0.8483718      1.6222729     -0.3782165     -3.1036174      3.4526689      2.2638988 
     0.0920253     -2.0437458     -0.8483718     -0.5604022      0.9914590     -0.5960507      2.9425170      2.4941459 
     0.0920253     -2.0437458     -0.8483718     -0.1078823      0.3836573     -0.6315848      2.9434031      2.4935598 
     0.0920253     -2.0437458     -0.8483718      1.3859695      0.6237200     -2.1690831      3.2104488      2.3515836 
     0.0920253     -2.0437458     -0.8483718     -0.2564538     -0.9402704     -2.3845876      3.3104620      2.3118060 
     0.0920253     -2.0437458     -0.8483718     -0.6280603      0.5037364      0.0099545      2.8484847      2.5622007 
     0.0920253     -2.0437458     -0.8483718     -0.0061508      0.7662335      0.0601554      2.8377342      2.5707974 
     0.0920253     -2.0437458     -0.8483718     -1.7794680      0.1889974      1.5000370      2.6551620      2.7513073 
     0.0920253     -2.0437458     -0.8483718     -0.0858940     -0.0858739     -1.9806662      3.1979498      2.3569732 
     0.0920253     -2.0437458     -0.8483718     -1.6638093      1.9464579      0.6429780      2.7830752      2.6175298 
     0.0920253     -2.0437458     -0.8483718      1.5644337     -1.1434567     -0.8092336      2.9569784      2.4846963 
     0.0920253     -2.0437458     -0.8483718      0.2504874     -0.0197330     -1.9360785      3.1841900      2.3630238 
     0.0920253     -2.0437458     -0.8483718     -1.8323521      1.1467287      1.7538432      2.6423717      2.7670233 
     0.0920253     -2.0437458     -0.8483718     -0.9432815      0.1453613      2.9585429      2.4911351      2.9997290 
     0.0920253     -2.0437458     -0.8483718     -1.4198507     -0.4350336      1.7148465      2.6151035      2.8022580 
     0.0920253     -2.0437458     -0.8483718     -0.6664507      0.1018116      2.0166751      2.5850841      2.8440291 
     0.0920253     -2.0437458     -0.8483718      1.0929001     -0.2317698      2.9170102      2.4710746      3.0390295 
     0.0920253     -2.0437458     -0.8483718      0.6586375     -0.2929351      0.5833268      2.7463006      2.6521341 
     0.0920253     -2.0437458     -0.8483718      1.6723824     -1.0549887      0.5241480      2.7348731      2.6634646 
     0.0920253     -2.0437458     -0.8483718      0.2292755     -0.4090800     -2.8163581      3.3949243      2.2822702 
     0.0920253     -2.0437458     -0.8483718      0.5452649      0.5728002      3.1513807      2.4724048      3.0363454 
     0.0920253     -2.0437458     -0.8483718     -0.1201551     -0.7987064      1.0927995      2.6756041      2.7271863 
     0.0920253     -2.0437458     -0.8483718      0.1145296     -0.8699896     -1.5804590      3.1232734      2.3913881 
     0.0920253     -2.0437458     -0.8483718      0.7432786      0.0882455     -1.7320694      3.1362714      2.3851098 
     0.0920253     -2.0437458     -0.8483718      0.2579509      1.0795842     -0.0474700      2.8532426      2.5584541 
     0.0920253     -2.0437458     -0.8483718     -1.7433007      2.9598973      0.7699424      2.7779316      2.6222072 
     0.0920253     -2.0437458     -0.8483718      1.9552282     -1.3469840     -3.0979760      3.4904270      2.2525999 
     0.0920253     -2.0437458     -0.8483718     -1.2606996      0.0466199     -1.0809300      3.0320061      2.4393593 
     0.0920253     -2.0437458     -0.8483718     -0.5269255     -1.3684453      1.5251546      2.6118238      2.8066634 
     0.0920253     -2.0437458     -0.8483718     -2.6746107      1.4659051      0.4728812      2.8084342      2.5951941 
     0.0920253     -2.0437458     -0.8483718     -0.6299785      0.4210299      1.4601379      2.6546499      2.7519271 
     0.0920253     -2.0437458     -0.8483718     -0.5213709     -0.1207474      0.2048748      2.8134902      2.5908796 
     0.0920253     -2.0437458     -0.8483718      0.9807809     -1.5916118     -0.2486810      2.8596439      2.5534685 
     0.0920253     -2.0437458     -0.8483718     -0.5048035     -0.6669659      1.4251995      2.6383623      2.7720532 
     0.0920253     -2.0437458     -0.8483718      0.5109942     -0.8381869     -2.5391757      3.3372409      2.3020729 
     0.0920253     -2.0437458     -0.8483718     -0.3520288     -1.1931331     -0.3522094      2.8935841      2.5280455 
     0.0920253     -2.0437458     -0.8483718      0.8140002      2.3808456     -2.1524748      3.1846905      2.3628015 
     0.0920253     -2.0437458     -0.8483718      0.2394776      0.0181145     -1.8274343      3.1613354      2.3733556 
     0.0920253     -2.0437458     -0.8483718     -0.3610294     -0.1767368     -2.7030983      3.3654624      2.2921931 
     0.0920253     -2.0437458     -0.8483718     -1.2573190     -1.0714413      1.6545048      2.6082025      2.8115715 
     0.0920253     -2.0437458     -0.8483718     -0.2084302     -0.2131852      1.2538119      2.6656438      2.7387902 
     0.0920253     -2.0437458     -0.8483718      0.0789788     -1.4142868      1.3156461      2.6326305      2.7793323 
     0.0920253     -2.0437458     -0.8483718      0.9862257      0.2700961     -0.5237460      2.9156323      2.5123892 
     0.0920253     -2.0437458     -0.8483718      1.6928113      0.4905634     -3.9065356      3.6257730      2.2161435 
     0.0920253     -2.0437458     -0.8483718      0.1061749     -1.0800426      0.1943372      2.7995545      2.6028812 
     0.0920253     -2.0437458     -0.8483718      0.5651559     -1.5837211      0.1780383      2.7919481      2.6095798 
     0.0920253     -2.0437458     -0.8483718      1.2206149      0.1738453     -1.9292287      3.1702882      2.3692656 
     0.0920253     -2.0437458     -0.8483718      1.5442710      0.8007408      1.3393441      2.6580491      2.7478276 
     0.0920253     -2.0437458     -0.8483718     -0.0245276     -0.2488844      1.1474129      2.6770351      2.7255418 
     0.0920253     -2.0437458     -0.8483718      0.3522395      0.0558767     -1.5507422      3.1047059      2.4005824 
     0.0920253     -2.0437458     -0.8483718     -0.6335922     -1.0098817      0.2858207      2.7930714      2.6085838 
     0.0920253     -2.0437458     -0.8483718      0.4728107     -0.3180322      0.4799677      2.7622988      2.6367420 
     0.0920253     -2.0437458     -0.8483718      0.2592277      0.7178069     -0.2087320      2.8747947      2.5419139 
     0.0920253     -2.0437458     -0.8483718     -0.0232365     -0.5044732      1.0156192      2.6900080      2.7108852 
     0.0920253     -2.0437458     -0.8483718     -0.9293900      0.1105930      0.3952168      2.7916699      2.6098268 
     0.0920253     -2.0437458     -0.8483718     -0.7448552      1.8685019      0.3058519      2.8185636      2.5865949 
     0.0920253     -2.0437458     -0.8483718      0.3483174      0.2535717     -0.3631448      2.8955710      2.5266078 
     0.0920253     -2.0437458     -0.8483718      0.5057944     -0.6278993      1.4056804      2.6329301      2.7789492 
     0.0920253     -2.0437458     -0.8483718     -0.6408727     -0.9839714     -0.5367662      2.9296698      2.5027513 
     0.0920253     -2.0437458     -0.8483718      0.8970849     -0.1455912      0.1118066      2.8144556      2.5900608 
     0.0920253     -2.0437458     -0.8483718      0.9451185     -0.2997725     -1.4369510      3.0800151      2.4132389 
     0.0920253     -2.0437458     -0.8483718     -0.1331219      1.0242017      0.9266828      2.7249514      2.6735386 
     0.0920253     -2.0437458     -0.8483718      0.8174463      0.8573959      1.4086056      2.6565728      2.7496039 
     0.0920253     -2.0437458     -0.8483718      0.8782050      0.0941546      0.4871014      2.7628112      2.6362578 
     0.0920253     -2.0437458     -0.8483718      0.8448328     -1.3429948     -0.9991547      3.0010101      2.4573767 
     0.0920253     -2.0437458     -0.8483718     -0.0258524      0.6403635     -0.4360251      2.9118838      2.5150055 
     0.0920253     -2.0437458     -0.8483718     -1.5273501     -0.2227481      2.3968547      2.5437514      2.9073827 
     0.0920253     -2.0437458     -0.8483718     -0.1668241     -0.8164253      1.6793491      2.6011902      2.8212082 
     0.0920253     -2.0437458     -0.8483718      0.4505400     -1.1780823      0.5578040      2.7395154      2.6588270 
     0.0920253     -2.0437458     -0.8483718     -0.8240154      2.0760143      1.9361847      2.6306189      2.7819120 
     0.0920253     -2.0437458     -0.8483718     -1.5961726      1.2019959     -2.0109916      3.1969465      2.3574101 
     0.0920253     -2.0437458     -0.8483718     -0.8808873      0.3061958     -1.6392553      3.1309223      2.3876781 
     0.0920253     -2.0437458     -0.8483718     -1.0392643     -0.4799374      0.2394238      2.8095075      2.5942744 
     0.0920253     -2.0437458     -0.8483718     -0.1234110      0.4426161     -0.5133670      2.9244483      2.5063071 
     0.0920253     -2.0437458     -0.8483718      0.2672326     -1.0186431     -0.6022206      2.9322898      2.5009799 
     0.0920253     -2.0437458     -0.8483718      0.0912186     -1.5612005      0.7819728      2.7038528      2.6957278 
     0.0920253     -2.0437458     -0.8483718     -0.1377090     -0.0694726     -0.4557824      2.9137092      2.5137291 
     0.0920253     -2.0437458     -0.8483718     -0.8034323      0.9334877     -3.1433092      3.4364981      2.2689060 
     0.0920253     -2.0437458     -0.8483718     -0.3222884     -0.6996656     -0.4598172      2.9139833      2.5135379 
     0.0920253     -2.0437458     -0.8483718      0.5756081     -1.2863768     -0.0954807      2.8399657      2.5689978 
     0.0920253     -2.0437458     -0.8483718     -1.6616782      0.9889875      1.0095652      2.7263141      2.6721417 
     0.0920253     -2.0437458     -0.8483718      0.8896035     -0.3872562     -0.0801471      2.8419434      2.5674095 
     0.0920253     -2.0437458     -0.8483718     -1.6967049      1.9193947     -0.5027443      2.9391495      2.4963821 
     0.0920253     -2.0437458     -0.8483718     -1.2368630     -0.4537335      0.9706431      2.7073647      2.6919598 
     0.0920253     -2.0437458     -0.8483718      1.7939583      1.3699706     -0.3853285      2.8912890      2.5297129 
     0.0920253     -2.0437458     -0.8483718      2.9613699     -0.4042389      0.1779573      2.7830170      2.6175825 
     0.0920253     -2.0437458     -0.8483718     -0.9709490      2.1320003      1.7354257      2.6537146      2.7530610 
     0.0920253     -2.0437458     -0.8483718      2.2208036     -0.1144652     -1.8355022      3.1453506      2.3807993 
     0.0920253     -2.0437458     -0.8483718      0.2971873     -1.3162748     -1.2017624      3.0471497      2.4308944 
     0.0920253     -2.0437458     -0.8483718     -0.3482212      0.8150987     -1.4795772      3.0908803      2.4076073 
     0.0920253     -2.0437458     -0.8483718      0.0934098      0.6399516      0.2870786      2.8034940      2.5994533 
     0.0920253     -2.0437458     -0.8483718      0.8252252     -2.1705515      0.2093586      2.7767290      2.6233081 
     0.0920253     -2.0437458     -0.8483718     -0.8913489     -0.1577608     -1.6046175      3.1296967      2.3882695 
     0.0920253     -2.0437458     -0.8483718      2.1611634     -0.4009651      1.6170889      2.5977663      2.8259783 
    -1.5169708      2.0505224     -0.1764526     -0.9017423      0.7625437     -1.0134157      2.4502320      2.1867925 
    -1.5169708      2.0505224     -0.1764526     -0.7144279      0.2609359      1.7597763      2.2234554      2.4249670 
    -1.5169708      2.0505224     -0.1764526      0.7336281     -0.7238736     -0.9524260      2.4514368      2.1858570 
    -1.5169708      2.0505224     -0.1764526     -0.3774333      0.1788057     -1.3641180      2.4875699      2.1589504 
    -1.5169708      2.0505224     -0.1764526      0.0764847     -0.7311128      0.0922180      2.3539347      2.2709500 
    -1.5169708      2.0505224     -0.1764526      0.1277367     -0.6869018      0.3085786      2.3347990      2.2902188 
    -1.5169708      2.0505224     -0.1764526      1.6222729     -0.3782165     -3.1036174      2.6834250      2.0437778 
    -1.5169708      2.0505224     -0.1764526     -0.5604022      0.9914590     -0.5960507      2.4105519      2.2191162 
    -1.5169708      2.0505224     -0.1764526     -0.1078823      0.3836573     -0.6315848      2.4158176      2.2146508 
    -1.5169708      2.0505224     -0.1764526      1.3859695      0.6237200     -2.1690831      2.5609576      2.1103955 
    -1.5169708      2.0505224     -0.1764526     -0.2564538     -0.9402704     -2.3845876      2.6133812      2.0799376 
    -1.5169708      2.0505224     -0.1764526     -0.6280603      0.5037364      0.0099545      2.3597721      2.2652595 
